ID,age_y,SP_grezzo,RS_grezzo,CS_grezzo,MR_grezzo,RR_grezzo,QS_grezzo,MO_grezzo,RP_grezzo,MP_grezzo,SM_grezzo,PG_grezzo,CR_grezzo,CL_grezzo,SS_grezzo,DM_grezzo,age_m,age_band,SP_PP,RS_PP,MR_PP,RR_PP,MO_PP,RP_PP,SM_PP,CL_PP,CR_PP,PG_PP,SS_PP,DM_PP,CS_PP,QS_PP,MP_PP
173,7.91666666666667,13,7,13,9,12,4,21,11,11,1,5,11,48,27,2,95,7;08-7;11,10,9,10,14,16,16,4,11,12,9,8,8,15,7,12
174,7.91666666666667,15,7,4,17,16,13,18,10,18,4,7,3,70,65,7,95,7;08-7;11,12,9,16,17,15,15,6,16,6,12,14,16,8,14,18
175,7.91666666666667,14,14,15,17,4,6,19,7,5,11,7,2,51,68,3,95,7;08-7;11,11,14,16,6,15,11,12,12,6,12,15,10,17,9,8
176,7.91666666666667,16,6,5,7,7,10,17,7,5,12,6,10,33,7,7,95,7;08-7;11,12,8,9,9,14,11,14,9,11,10,5,16,9,12,8
177,7.91666666666667,16,10,1,8,7,4,6,4,10,7,11,16,46,22,2,95,7;08-7;11,12,11,9,9,6,8,9,11,16,15,7,8,6,7,11
178,7.91666666666667,13,8,8,9,11,9,14,10,10,10,7,14,72,42,7,95,7;08-7;11,10,10,10,13,11,15,11,16,14,12,10,16,11,11,11
179,7.91666666666667,9,5,5,9,8,5,12,5,6,6,4,5,36,50,1,95,7;08-7;11,8,8,10,10,10,9,8,9,8,8,12,6,9,8,9
180,7.91666666666667,17,8,5,9,10,12,10,3,3,11,8,11,18,35,1,95,7;08-7;11,14,10,10,12,9,7,12,8,12,13,9,6,9,14,6
181,7.91666666666667,19,14,15,14,12,11,19,5,13,10,10,13,59,49,4,95,7;08-7;11,15,14,14,14,15,9,11,13,14,14,12,11,17,13,14
182,8,27,15,11,9,8,12,12,11,9,12,10,11,36,39,3,96,8;00-8;03,16,17,10,10,10,13,13,9,13,13,10,10,13,13,11
183,8,16,8,4,13,4,4,3,1,7,8,3,5,33,48,2,96,8;00-8;03,10,10,14,6,5,4,10,9,9,7,11,8,7,6,10
184,8,17,10,11,12,17,15,17,11,10,11,10,5,56,45,3,96,8;00-8;03,11,12,12,18,13,13,12,12,9,13,11,10,13,15,12
185,8,19,6,9,7,4,4,11,7,6,7,3,5,55,20,1,96,8;00-8;03,12,8,9,6,10,10,9,12,9,7,7,6,12,6,9
186,8,4,6,2,8,9,2,5,8,6,3,1,6,11,22,2,96,8;00-8;03,5,8,9,10,6,11,5,6,9,5,7,8,5,5,9
187,8,21,7,8,11,7,10,11,5,3,10,8,7,36,30,3,96,8;00-8;03,13,9,11,9,10,8,11,9,10,12,8,10,11,11,5
188,8.08333333333333,13,4,4,2,10,7,11,10,6,3,8,7,20,16,4,97,8;00-8;03,9,6,6,11,10,13,5,7,10,12,6,11,7,9,9
189,8.08333333333333,25,17,7,13,11,9,20,8,4,16,8,11,64,62,4,97,8;00-8;03,15,18,14,12,15,11,15,13,13,12,14,11,10,10,6
190,8.08333333333333,12,9,7,15,10,10,13,5,6,15,9,6,19,33,1,97,8;00-8;03,9,10,15,11,11,8,15,7,9,12,9,6,10,11,9
191,8.08333333333333,24,12,9,11,3,11,16,9,15,16,9,15,79,67,4,97,8;00-8;03,15,14,11,6,12,12,15,16,16,12,15,11,12,12,18
192,8.08333333333333,18,6,9,14,4,7,19,8,11,10,12,7,63,38,4,97,8;00-8;03,11,8,15,6,14,11,11,13,10,15,10,11,12,9,13
193,8.08333333333333,4,6,4,11,8,8,6,5,8,10,2,3,43,48,0,97,8;00-8;03,5,8,11,10,7,8,11,11,7,6,11,5,7,10,10
194,8.16666666666667,13,10,7,6,9,6,12,7,9,11,8,11,26,44,7,98,8;00-8;03,9,12,8,10,10,10,12,8,13,12,11,16,10,8,11
195,8.16666666666667,29,9,13,12,8,11,13,7,14,11,10,4,61,48,4,98,8;00-8;03,16,10,12,10,11,10,12,13,8,13,11,11,15,12,16
196,8.16666666666667,15,10,6,17,13,15,9,10,4,14,5,14,53,70,6,98,8;00-8;03,10,12,17,15,8,13,14,11,15,9,15,14,9,15,6
197,8.16666666666667,9,4,3,9,1,4,3,2,6,8,3,4,42,19,0,98,8;00-8;03,8,6,10,4,5,5,10,10,8,7,7,5,6,6,9
198,8.16666666666667,11,8,4,3,8,2,5,8,5,4,2,7,15,21,4,98,8;00-8;03,9,10,6,10,6,11,6,6,10,6,7,11,7,5,8
199,8.16666666666667,14,11,7,9,12,14,15,9,9,12,7,16,35,51,5,98,8;00-8;03,9,13,10,14,12,12,13,9,17,11,12,13,10,14,11
200,8.16666666666667,14,7,9,8,11,10,18,10,6,10,11,10,62,62,6,98,8;00-8;03,9,9,9,12,14,13,11,13,12,14,14,14,12,11,9
201,8.16666666666667,11,10,7,7,9,6,10,11,6,4,4,9,50,40,3,98,8;00-8;03,9,12,9,10,9,13,6,11,12,8,10,10,10,8,9
202,8.16666666666667,7,8,4,8,8,7,12,0,6,4,1,6,12,11,2,98,8;00-8;03,7,10,9,10,10,3,6,6,9,5,6,8,7,9,9
203,8.16666666666667,13,2,5,11,5,7,4,4,9,2,4,1,46,43,3,98,8;00-8;03,9,5,11,7,6,7,5,11,6,8,10,10,8,9,11
204,8.25,15,8,9,4,3,15,12,8,8,8,6,9,70,60,5,99,8;00-8;03,10,10,7,6,10,11,10,15,12,10,14,13,12,15,10
205,8.25,8,7,12,9,6,4,11,7,5,7,5,6,36,23,1,99,8;00-8;03,7,9,10,8,10,10,9,9,9,9,7,6,14,6,8
206,8.25,9,7,1,10,8,5,13,5,7,5,6,3,22,14,1,99,8;00-8;03,8,9,11,10,11,8,7,7,7,10,6,6,5,7,10
207,8.25,26,9,10,6,13,10,22,12,15,15,10,6,66,73,0,99,8;00-8;03,16,10,8,15,16,14,15,14,9,13,16,5,13,11,18
208,8.25,16,4,3,1,4,6,9,4,7,7,6,2,39,24,5,99,8;00-8;03,10,6,5,6,8,7,9,10,6,10,7,13,6,8,10
209,8.25,9,7,10,4,8,9,10,10,4,6,1,4,24,16,4,99,8;00-8;03,8,9,7,10,9,13,7,7,8,5,6,11,13,10,6
210,8.25,9,4,2,4,8,9,7,7,10,8,8,4,43,28,0,99,8;00-8;03,8,6,7,10,7,10,10,11,8,12,8,5,5,10,12
211,8.25,13,11,8,5,8,13,10,12,7,7,3,13,21,39,5,99,8;00-8;03,9,13,7,10,9,14,9,7,15,7,10,13,11,13,10
212,8.33333333333333,7,0,3,3,6,6,14,12,9,6,4,7,26,36,2,100,8;04-8;07,7,6,6,9,11,15,7,7,9,8,9,7,7,9,11
213,8.33333333333333,14,4,3,9,9,4,12,4,7,11,1,9,49,71,4,100,8;04-8;07,10,7,10,11,10,7,11,11,11,5,16,11,7,7,9
214,8.33333333333333,13,3,5,9,7,4,16,6,8,13,1,4,35,34,2,100,8;04-8;07,9,6,10,10,12,9,12,8,7,5,9,7,9,7,9
215,8.33333333333333,12,5,5,6,9,5,14,5,6,8,10,5,29,27,3,100,8;04-8;07,9,8,8,11,11,8,9,7,8,13,7,9,9,8,8
216,8.33333333333333,11,9,4,6,2,5,9,13,9,12,10,14,38,50,4,100,8;04-8;07,9,10,8,6,8,16,12,9,14,13,12,11,8,8,11
217,8.33333333333333,23,12,4,10,7,7,8,6,6,20,9,12,48,48,2,100,8;04-8;07,15,13,11,10,8,9,16,10,13,12,11,7,8,10,8
218,8.33333333333333,10,2,4,2,0,0,7,2,5,2,0,7,17,6,2,100,8;04-8;07,8,6,6,5,7,5,5,5,9,4,4,7,8,5,7
219,8.33333333333333,7,10,4,7,11,5,19,7,15,8,6,10,18,26,3,100,8;04-8;07,7,11,9,12,14,10,9,6,11,10,7,9,8,8,18
220,8.33333333333333,8,14,8,8,7,9,13,9,10,3,7,9,22,55,5,100,8;04-8;07,7,14,9,10,11,12,5,6,11,11,13,13,12,11,12
221,8.33333333333333,14,7,3,10,13,10,19,9,12,16,7,12,49,59,6,100,8;04-8;07,10,9,11,14,14,12,13,11,13,11,13,14,7,12,14
222,8.33333333333333,11,7,7,10,8,7,8,7,7,8,8,13,58,63,4,100,8;04-8;07,9,9,11,11,8,10,9,12,14,12,14,11,11,10,9
223,8.41666666666667,18,9,12,14,8,14,12,9,9,10,10,15,50,32,7,101,8;04-8;07,12,10,14,11,10,12,10,11,15,13,9,16,14,15,11
224,8.41666666666667,7,6,2,7,5,6,6,7,8,6,7,5,46,27,3,101,8;04-8;07,7,8,9,8,7,10,7,10,8,11,7,9,6,9,9
225,8.41666666666667,16,12,4,14,4,12,17,8,8,11,8,8,45,54,3,101,8;04-8;07,11,13,14,7,13,11,11,10,10,12,12,9,8,14,9
226,8.41666666666667,30,7,9,16,16,16,20,5,11,11,9,12,56,43,6,101,8;04-8;07,19,9,16,16,16,8,11,12,13,12,10,14,12,17,13
227,8.41666666666667,18,14,5,10,11,3,12,7,10,13,4,12,70,54,0,101,8;04-8;07,12,14,11,12,10,10,12,15,13,8,12,4,9,7,12
228,8.41666666666667,23,16,11,7,10,8,11,9,4,14,9,6,61,39,4,101,8;04-8;07,15,15,9,12,10,12,12,13,8,12,10,11,13,11,6
229,8.41666666666667,13,12,12,8,7,14,8,9,9,17,13,6,36,42,1,101,8;04-8;07,9,13,9,10,8,12,14,8,8,15,10,5,14,15,11
230,8.41666666666667,8,4,6,8,11,7,11,8,5,19,6,13,48,38,5,101,8;04-8;07,7,7,9,12,10,11,16,10,14,10,10,13,10,10,7
231,8.41666666666667,18,15,6,12,7,14,8,7,12,15,9,8,46,26,3,101,8;04-8;07,12,15,12,10,8,10,13,10,10,12,7,9,10,15,14
232,8.5,10,9,9,6,6,5,8,6,9,11,5,5,44,30,3,102,8;04-8;07,8,10,8,9,8,9,11,10,8,9,7,9,12,8,11
233,8.5,9,4,6,2,11,1,9,4,9,8,3,1,39,18,3,102,8;04-8;07,8,7,6,12,8,7,9,9,5,7,6,9,10,5,11
234,8.5,12,2,7,7,8,6,7,8,9,7,3,10,50,52,4,102,8;04-8;07,9,6,9,11,7,11,8,11,11,7,12,11,11,9,11
235,8.5,3,4,3,2,2,3,3,4,5,9,0,8,13,6,3,102,8;04-8;07,5,7,6,6,5,7,10,5,10,4,4,9,7,7,7
236,8.5,13,11,10,12,5,7,19,13,7,12,7,7,51,63,5,102,8;04-8;07,9,12,12,8,14,16,12,11,9,11,14,13,13,10,9
237,8.5,8,0,1,7,1,4,5,2,5,6,6,3,45,30,5,102,8;04-8;07,7,6,9,5,6,5,7,10,6,10,7,13,6,7,7
238,8.58333333333333,24,11,14,11,10,9,16,10,8,13,8,9,75,57,4,103,8;04-8;07,16,12,11,12,12,13,12,16,11,12,13,11,16,11,9
239,8.58333333333333,15,2,2,4,2,10,6,3,2,5,2,8,13,15,1,103,8;04-8;07,11,6,7,6,7,6,7,5,10,6,5,5,6,12,4
240,8.58333333333333,12,11,7,17,5,8,9,7,8,6,7,6,30,50,1,103,8;04-8;07,9,12,17,8,8,10,7,7,8,11,12,5,11,11,9
241,8.58333333333333,10,3,4,2,6,9,7,3,0,3,3,2,9,18,0,103,8;04-8;07,8,6,6,9,7,6,5,4,5,7,6,4,8,11,3
242,8.58333333333333,8,4,4,2,6,7,7,6,11,4,8,6,42,44,3,103,8;04-8;07,7,7,6,9,7,9,6,9,8,12,11,9,8,10,13
243,8.58333333333333,13,6,5,10,4,7,8,5,14,3,5,3,30,38,4,103,8;04-8;07,9,8,11,7,8,8,5,7,6,9,10,11,9,10,16
244,8.58333333333333,15,13,16,14,11,14,14,13,10,14,8,14,54,45,5,103,8;04-8;07,11,13,14,12,11,16,12,12,14,12,11,13,18,15,12
245,8.58333333333333,18,15,11,15,18,13,18,7,9,15,15,14,80,65,5,103,8;04-8;07,12,15,14,18,14,10,13,17,14,18,14,13,13,14,11
246,8.58333333333333,21,8,10,10,14,10,23,11,8,17,7,13,46,62,8,103,8;04-8;07,14,10,11,14,17,14,14,10,14,11,14,18,13,12,9
247,8.58333333333333,15,10,4,5,1,10,11,11,8,8,6,2,47,47,4,103,8;04-8;07,11,11,7,5,10,14,9,10,5,10,11,11,8,12,9
248,8.66666666666667,10,9,4,7,9,6,14,1,5,9,1,8,47,34,3,104,8;08-8;11,8,9,8,9,10,3,9,10,10,4,8,9,6,8,7
249,8.66666666666667,10,4,7,9,8,6,14,6,10,9,7,7,33,24,5,104,8;08-8;11,8,6,9,9,10,8,9,8,9,10,7,12,9,8,11
250,8.66666666666667,15,11,12,16,7,14,17,10,10,8,7,12,45,41,6,104,8;08-8;11,10,11,13,8,11,12,9,10,12,10,9,13,14,13,11
251,8.66666666666667,4,5,4,8,10,7,17,6,6,1,2,8,31,20,0,104,8;08-8;11,5,7,8,10,11,8,4,7,10,5,7,4,6,9,8
252,8.66666666666667,11,4,3,11,11,10,12,7,9,9,3,5,43,80,5,104,8;08-8;11,8,6,10,11,9,9,9,10,8,6,16,12,4,11,10
253,8.66666666666667,27,11,10,17,15,12,23,7,13,8,14,17,49,53,7,104,8;08-8;11,15,11,14,14,14,9,9,11,16,16,11,15,13,12,14
254,8.66666666666667,10,12,7,10,9,7,10,6,12,9,8,13,71,58,1,104,8;08-8;11,8,12,10,9,8,8,9,16,13,11,12,5,9,9,13
255,8.66666666666667,10,3,5,8,4,3,6,7,5,8,5,2,12,34,5,104,8;08-8;11,8,5,8,5,6,9,9,5,5,8,8,12,7,6,7
256,8.66666666666667,6,10,3,5,6,4,7,5,2,11,5,1,44,23,2,104,8;08-8;11,6,10,6,7,6,7,10,10,5,8,7,7,4,6,4
257,8.66666666666667,24,15,8,10,16,13,20,9,13,12,2,15,48,40,3,104,8;08-8;11,15,14,10,15,13,11,11,10,14,5,9,9,10,12,14
258,8.66666666666667,11,9,4,8,5,3,7,8,9,12,7,6,20,6,3,104,8;08-8;11,8,9,8,6,6,10,11,6,8,10,5,9,6,6,10
259,8.66666666666667,11,5,11,5,4,5,14,4,7,6,7,7,29,30,5,104,8;08-8;11,8,7,6,5,10,6,7,7,9,10,8,12,13,7,9
260,8.75,25,19,12,18,16,13,18,11,9,15,14,15,59,87,6,105,8;08-8;11,15,17,15,15,12,13,13,13,14,16,17,13,14,12,10
261,8.75,11,5,6,13,10,6,5,5,2,7,4,11,40,15,4,105,8;08-8;11,8,7,12,10,5,7,8,9,11,7,6,10,8,8,4
262,8.75,25,14,8,15,11,17,24,14,11,15,10,11,60,70,5,105,8;08-8;11,15,13,13,11,15,16,13,14,11,12,14,12,10,15,12
263,8.75,16,13,11,12,7,7,14,14,13,4,7,3,53,54,1,105,8;08-8;11,10,12,11,8,10,16,6,11,6,10,11,5,13,9,14
264,8.75,12,9,6,12,10,11,4,5,8,9,4,1,26,14,3,105,8;08-8;11,8,9,11,10,5,7,9,7,5,7,6,9,8,11,9
265,8.75,17,4,12,11,11,7,15,5,6,15,11,8,47,53,2,105,8;08-8;11,11,6,10,11,10,7,13,10,10,13,11,7,14,9,8
266,8.75,28,17,13,21,15,20,29,15,16,19,6,16,49,63,6,105,8;08-8;11,16,15,17,14,18,16,16,11,15,9,13,13,15,17,17
267,8.75,18,12,11,9,10,9,19,9,13,22,12,16,34,42,4,105,8;08-8;11,11,12,9,10,12,11,18,8,15,14,9,10,13,10,14
268,8.75,22,9,8,13,6,15,17,6,10,8,11,8,69,54,6,105,8;08-8;11,13,9,12,7,11,8,9,15,10,13,11,13,10,14,11
269,8.75,15,9,7,16,14,8,15,12,12,6,5,3,31,54,4,105,8;08-8;11,10,9,13,13,10,14,7,7,6,8,11,10,9,10,13
270,8.83333333333333,23,12,11,14,17,19,9,7,11,14,11,12,38,72,5,106,8;08-8;11,14,12,13,16,7,9,12,9,12,13,15,12,13,16,12
271,8.83333333333333,16,11,7,5,8,6,13,7,10,9,4,7,46,58,4,106,8;08-8;11,10,11,6,9,10,9,9,10,9,7,12,10,9,8,11
272,8.83333333333333,10,8,8,9,9,6,14,6,7,7,9,6,43,19,3,106,8;08-8;11,8,9,9,9,10,8,8,10,8,11,7,9,10,8,9
273,8.83333333333333,11,14,11,6,8,5,14,7,5,12,9,9,48,29,3,106,8;08-8;11,8,13,7,9,10,9,11,10,11,11,8,9,13,7,7
274,8.83333333333333,13,9,7,6,3,4,11,4,8,5,3,2,31,49,3,106,8;08-8;11,8,9,7,5,9,6,7,7,5,6,11,9,9,6,9
275,8.83333333333333,26,17,10,15,10,14,20,14,15,19,14,14,74,50,8,106,8;08-8;11,15,15,13,10,13,16,16,16,13,16,11,17,13,13,16
276,8.91666666666667,8,10,8,11,13,15,18,9,6,12,14,13,55,66,3,107,8;08-8;11,7,10,10,13,12,11,11,13,13,16,14,9,10,14,8
277,8.91666666666667,17,4,4,7,5,4,9,9,3,4,9,11,29,26,1,107,8;08-8;11,11,6,8,6,7,11,6,7,11,11,8,5,6,6,5
278,8.91666666666667,17,12,9,3,4,8,11,7,5,13,6,4,30,43,1,107,8;08-8;11,11,12,5,5,9,9,11,7,7,9,9,5,12,10,7
279,8.91666666666667,14,3,7,6,8,4,12,7,5,8,7,7,14,37,4,107,8;08-8;11,9,5,7,9,9,9,9,5,9,10,8,10,9,6,7
280,8.91666666666667,14,9,5,12,10,11,14,4,6,15,11,8,46,38,3,107,8;08-8;11,9,9,11,10,10,6,13,10,10,13,9,9,7,11,8
281,8.91666666666667,17,7,9,12,8,10,14,10,10,10,7,11,48,38,4,107,8;08-8;11,11,8,11,9,10,12,9,10,11,10,9,10,12,11,11
282,8.91666666666667,4,10,5,7,2,3,14,7,9,9,5,3,32,22,1,107,8;08-8;11,5,10,8,4,10,9,9,8,6,8,7,5,7,6,10
283,8.91666666666667,10,12,9,13,12,13,18,10,10,10,3,10,46,60,5,107,8;08-8;11,8,12,12,12,12,12,9,10,11,6,13,12,12,12,11
284,8.91666666666667,14,16,10,18,10,7,12,11,11,5,9,7,54,48,3,107,8;08-8;11,9,14,15,10,9,13,7,13,9,11,10,9,13,9,12
285,8.91666666666667,21,14,8,15,14,13,26,10,9,15,7,13,78,74,2,107,8;08-8;11,13,13,13,13,16,12,13,17,13,10,15,7,10,12,10
286,9,14,3,9,4,6,8,13,5,6,7,5,6,32,45,1,108,9;00-9;03,8,4,6,7,10,7,8,8,7,9,10,5,11,10,7
287,9,20,9,6,5,14,9,17,8,9,7,4,5,41,32,4,108,9;00-9;03,11,9,6,13,12,11,8,9,7,8,8,10,8,10,9
288,9,10,8,5,15,9,10,14,12,11,12,4,9,76,57,3,108,9;00-9;03,6,9,14,9,10,15,12,16,11,8,12,9,7,11,12
289,9,23,16,10,11,10,8,22,6,15,18,9,9,76,81,5,108,9;00-9;03,13,14,11,10,15,8,16,16,11,12,17,12,13,10,16
290,9,11,7,4,8,7,9,10,7,3,5,3,5,25,25,2,108,9;00-9;03,7,7,8,8,8,9,7,6,7,7,7,7,6,10,4
291,9,11,10,3,9,9,16,15,6,13,7,6,7,50,37,1,108,9;00-9;03,7,10,9,9,11,8,8,11,8,10,8,5,5,17,14
292,9,21,15,13,11,10,6,14,6,9,11,12,4,21,27,4,108,9;00-9;03,12,14,11,10,10,8,11,6,6,14,7,10,15,7,9
293,9,10,6,6,8,8,2,12,6,9,5,2,6,43,47,5,108,9;00-9;03,6,6,8,9,9,8,7,10,7,6,10,12,8,4,9
294,9,17,8,10,6,8,8,9,5,6,4,4,4,33,31,1,108,9;00-9;03,10,9,7,9,6,7,6,8,6,8,8,5,13,10,7
295,9,23,14,10,11,9,8,13,9,12,5,8,13,31,47,6,108,9;00-9;03,13,13,11,9,10,12,7,7,14,12,10,12,13,10,13
296,9.08333333333333,14,9,4,6,8,7,9,5,8,16,10,7,39,53,8,109,9;00-9;03,8,9,7,9,6,7,14,9,8,12,11,16,6,9,8
297,9.08333333333333,10,7,3,11,11,5,12,8,8,6,9,9,52,36,3,109,9;00-9;03,6,7,11,11,9,11,7,11,11,12,8,9,5,6,8
298,9.08333333333333,15,12,10,10,10,10,15,7,11,10,4,10,49,43,2,109,9;00-9;03,9,12,11,10,11,9,10,11,11,8,9,7,13,11,12
299,9.08333333333333,19,9,6,13,7,10,11,4,7,13,14,17,58,25,6,109,9;00-9;03,11,9,13,8,9,6,12,12,18,16,7,12,8,11,8
300,9.08333333333333,6,7,7,9,11,9,9,5,5,6,3,7,28,24,5,109,9;00-9;03,4,7,9,11,6,7,7,7,8,7,5,12,9,10,6
301,9.08333333333333,22,11,8,6,6,6,11,8,12,9,4,10,25,64,2,109,9;00-9;03,12,11,7,7,9,11,10,6,11,8,13,7,10,7,13
302,9.08333333333333,19,10,10,11,13,6,11,7,9,8,7,9,62,59,5,109,9;00-9;03,11,10,11,13,9,9,9,13,11,11,12,12,13,7,9
303,9.08333333333333,29,14,10,19,17,11,21,9,12,15,11,7,64,58,5,109,9;00-9;03,16,13,18,16,14,12,14,13,8,13,12,12,13,12,13
304,9.08333333333333,21,15,9,10,14,9,27,9,14,13,10,16,50,64,6,109,9;00-9;03,12,14,11,13,18,12,12,11,17,12,13,12,11,10,15
305,9.08333333333333,21,15,7,8,8,8,13,13,6,5,0,8,47,45,1,109,9;00-9;03,12,14,8,9,10,17,7,10,10,4,10,5,9,10,7
306,9.16666666666667,24,13,9,12,13,9,26,10,15,15,8,9,68,61,2,110,9;00-9;03,14,12,12,13,17,13,14,14,11,12,13,7,11,10,16
307,9.16666666666667,5,4,6,5,5,4,10,9,11,5,6,4,5,33,1,110,9;00-9;03,4,5,6,6,8,12,7,4,6,10,8,5,8,5,12
308,9.16666666666667,15,9,7,12,6,13,12,8,10,7,5,12,61,28,4,110,9;00-9;03,9,9,12,7,9,11,8,13,13,9,7,10,9,13,10
309,9.16666666666667,19,7,7,5,1,4,7,5,4,2,1,11,36,23,4,110,9;00-9;03,11,7,6,3,5,7,5,8,12,5,5,10,9,5,5
310,9.16666666666667,23,8,6,8,11,9,18,5,9,11,5,8,46,47,6,110,9;00-9;03,13,9,8,11,13,7,11,10,10,9,10,12,8,10,9
311,9.25,24,13,5,9,6,11,20,5,6,12,8,7,37,44,5,111,9;00-9;03,14,12,9,7,14,7,12,8,8,12,10,12,7,12,7
312,9.25,11,6,5,2,7,7,19,3,9,9,1,11,28,56,7,111,9;00-9;03,7,6,5,8,13,5,10,7,12,5,12,14,7,9,9
313,9.25,16,13,9,10,11,12,11,10,9,18,7,4,75,75,7,111,9;00-9;03,9,12,11,11,9,13,16,16,6,11,15,14,11,13,9
314,9.25,27,16,14,17,17,16,15,11,10,11,10,10,57,54,5,111,9;00-9;03,15,14,16,16,11,14,11,12,11,12,11,12,16,17,10
315,9.25,18,9,6,11,10,13,10,9,9,9,11,7,50,44,5,111,9;00-9;03,10,9,11,10,8,12,10,11,8,13,10,12,8,13,9
316,9.25,24,12,12,16,17,15,13,12,9,9,12,11,63,74,5,111,9;00-9;03,14,12,15,16,10,15,10,13,12,14,15,12,14,15,9
317,9.25,19,16,13,13,13,8,11,8,13,11,10,12,46,53,5,111,9;00-9;03,11,14,13,13,9,11,11,10,13,12,11,12,15,10,14
318,9.33333333333333,20,4,6,6,7,6,14,7,15,12,6,7,34,41,6,112,9;04-9;07,12,5,6,9,9,9,11,8,8,10,9,13,9,8,15
319,9.33333333333333,14,13,10,12,6,5,16,4,5,6,4,6,36,42,6,112,9;04-9;07,9,11,10,8,10,6,7,8,7,7,9,13,12,7,7
320,9.33333333333333,14,8,9,8,13,13,14,3,9,14,6,10,51,59,6,112,9;04-9;07,9,8,7,13,9,5,12,11,10,10,11,13,11,12,10
321,9.33333333333333,26,13,8,20,11,14,23,11,15,14,11,8,65,82,5,112,9;04-9;07,16,11,16,12,14,13,12,13,9,14,16,11,10,13,15
322,9.33333333333333,16,18,8,14,9,11,16,11,12,6,0,9,63,67,7,112,9;04-9;07,10,15,12,10,10,13,7,13,10,3,13,15,10,11,12
323,9.33333333333333,7,9,2,5,4,2,8,3,5,10,3,3,20,4,2,112,9;04-9;07,6,8,5,6,6,5,10,6,5,6,4,6,5,5,7
324,9.33333333333333,9,11,8,8,5,6,12,5,10,5,6,13,37,20,6,112,9;04-9;07,7,10,7,7,8,7,7,8,12,10,6,13,10,8,10
325,9.33333333333333,11,6,2,12,10,9,8,7,5,9,6,14,26,36,3,112,9;04-9;07,8,6,10,11,6,9,10,7,12,10,8,8,5,10,7
326,9.33333333333333,18,15,6,4,4,5,21,6,7,5,4,15,68,67,1,112,9;04-9;07,11,13,5,6,13,8,7,14,13,7,13,4,9,7,9
327,9.33333333333333,13,6,7,13,5,14,6,5,6,5,6,4,32,39,4,112,9;04-9;07,8,6,11,7,5,7,7,8,6,10,9,9,10,13,8
328,9.33333333333333,9,11,8,9,14,7,21,9,6,18,5,12,47,45,1,112,9;04-9;07,7,10,8,13,13,11,15,10,11,9,9,4,10,9,8
329,9.41666666666667,20,15,4,14,18,11,14,6,10,15,9,15,74,75,5,113,9;04-9;07,12,13,12,17,9,8,13,15,13,12,14,11,7,11,10
330,9.41666666666667,20,10,7,17,11,12,20,7,5,16,8,18,37,41,5,113,9;04-9;07,12,9,14,12,13,9,13,8,16,12,9,11,10,12,7
331,9.41666666666667,20,8,6,10,7,4,22,12,15,9,7,11,54,32,6,113,9;04-9;07,12,8,9,9,14,14,10,12,11,11,8,13,9,6,15
332,9.41666666666667,12,10,8,11,9,4,19,7,9,11,7,5,38,31,4,113,9;04-9;07,8,9,9,10,12,9,11,9,7,11,8,9,10,6,10
333,9.41666666666667,27,19,12,17,10,17,20,14,12,8,9,15,78,58,4,113,9;04-9;07,16,16,14,11,13,16,9,16,13,12,11,9,13,15,12
334,9.41666666666667,19,16,8,16,13,5,21,10,16,14,11,17,74,72,5,113,9;04-9;07,12,13,13,13,13,12,12,15,15,14,14,11,10,7,16
335,9.5,23,8,10,17,16,7,17,10,9,6,6,5,65,77,6,114,9;04-9;07,14,8,14,15,11,12,7,13,7,10,15,13,12,9,10
336,9.5,14,15,6,11,6,7,13,9,5,11,9,11,34,42,3,114,9;04-9;07,9,13,9,8,9,11,11,8,11,12,9,8,9,9,7
337,9.5,13,5,6,5,3,2,10,8,8,9,2,3,41,65,2,114,9;04-9;07,8,6,5,6,7,10,10,9,5,5,12,6,9,5,9
338,9.5,11,8,3,4,3,4,1,3,4,7,4,2,23,20,3,114,9;04-9;07,8,8,5,6,3,5,8,6,5,7,6,8,6,6,6
339,9.5,21,13,13,10,12,9,25,8,13,11,12,6,70,55,2,114,9;04-9;07,13,11,9,13,16,10,11,15,7,15,11,6,14,10,13
340,9.5,13,14,4,16,14,16,14,5,12,7,2,10,41,48,5,114,9;04-9;07,8,12,13,13,9,7,8,9,10,5,9,11,7,15,12
341,9.5,15,7,6,5,12,5,19,7,8,5,4,13,38,38,5,114,9;04-9;07,10,7,5,13,12,9,7,9,12,7,9,11,9,7,9
342,9.5,15,10,4,10,6,10,8,8,5,9,7,13,23,25,5,114,9;04-9;07,10,9,9,8,6,10,10,6,12,11,7,11,7,11,7
343,9.5,23,11,15,10,9,7,19,11,13,3,6,11,48,43,4,114,9;04-9;07,14,10,9,10,12,13,5,10,11,10,9,9,16,9,13
344,9.5,15,8,6,13,7,14,17,7,9,12,7,10,47,47,5,114,9;04-9;07,10,8,11,9,11,9,11,10,10,11,9,11,9,13,10
345,9.5,21,15,10,15,11,16,25,10,12,17,12,12,66,73,5,114,9;04-9;07,13,13,12,12,16,12,14,14,11,15,14,11,12,15,12
346,9.5,7,5,6,11,12,19,21,7,8,16,8,9,66,67,6,114,9;04-9;07,6,6,9,13,13,9,13,14,10,12,13,13,9,17,9
347,9.58333333333333,7,8,4,11,3,10,7,5,2,6,4,8,19,35,1,115,9;04-9;07,6,8,9,6,5,7,7,6,9,7,8,4,7,11,4
