task,age_band,age_band_label,age_lo_m,age_hi_m,age_ref_m,age_ref_y,grezzo,percentile,PP_prelim,PP_official
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,86,95.36333333333333,16,13
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,87,96.2,16,13
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,88,96.94333333333333,17,14
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,89,97.61666666666667,17,14
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,90,98.17,17,14
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,91,98.63333333333334,17,14
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,92,99.01333333333334,18,16
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,93,99.31,18,16
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,94,99.53666666666668,18,16
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,95,99.69666666666667,18,16
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,96,99.80666666666667,19,17
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,97,99.86666666666667,19,17
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,98,99.9,19,17
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,99,99.9,19,17
CL,18;00-18;11,18anni;0mesi-18anni;11mesi,216,227,222,12.166666666666666,100,99.9,19,17
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,0,0.19333333333333333,1,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,1,0.4266666666666667,1,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,2,0.72,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,3,1.0433333333333332,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,4,1.4033333333333333,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,5,1.7866666666666666,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,6,2.1933333333333334,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,7,2.6266666666666665,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,8,3.08,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,9,3.5566666666666666,2,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,10,4.046666666666667,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,11,4.556666666666667,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,12,5.09,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,13,5.64,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,14,6.2,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,15,6.786666666666667,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,16,7.383333333333334,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,17,8.006666666666668,3,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,18,8.633333333333333,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,19,9.283333333333333,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,20,9.946666666666667,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,21,10.636666666666667,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,22,11.33,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,23,12.04,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,24,12.776666666666667,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,25,13.526666666666667,4,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,26,14.293333333333333,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,27,15.08,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,28,15.870000000000001,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,29,16.7,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,30,17.536666666666665,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,31,18.393333333333334,5,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,32,19.266666666666666,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,33,20.16,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,34,21.076666666666664,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,35,22.023333333333333,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,36,22.97,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,37,23.96,6,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,38,24.97,7,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,39,26.006666666666668,7,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,40,27.05,7,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,41,28.133333333333333,7,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,42,29.233333333333334,7,1
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,43,30.353333333333335,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,44,31.513333333333332,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,45,32.696666666666665,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,46,33.906666666666666,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,47,35.14,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,48,36.42333333333333,8,3
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,49,37.70666666666667,9,4
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,50,39.03666666666667,9,4
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,51,40.4,9,4
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,52,41.79666666666667,9,4
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,53,43.22,9,4
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,54,44.67666666666667,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,55,46.153333333333336,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,56,47.67666666666667,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,57,49.223333333333336,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,58,50.82,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,59,52.43,10,5
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,60,54.07666666666667,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,61,55.733333333333334,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,62,57.43666666666667,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,63,59.14666666666667,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,64,60.88333333333333,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,65,62.656666666666666,11,6
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,66,64.44666666666667,12,8
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,67,66.23,12,8
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,68,68.02666666666667,12,8
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,69,69.83666666666667,12,8
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,70,71.63666666666667,13,9
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,71,73.42666666666666,13,9
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,72,75.21333333333334,13,9
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,73,76.98666666666666,13,9
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,74,78.72333333333333,13,9
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,75,80.44,14,10
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,76,82.11666666666667,14,10
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,77,83.74666666666667,14,10
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,78,85.32666666666667,14,10
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,79,86.85,14,10
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,80,88.31333333333333,15,11
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,81,89.69,15,11
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,82,91.01,15,11
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,83,92.22,15,11
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,84,93.36666666666667,16,13
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,85,94.41,16,13
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,86,95.36333333333333,16,13
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,87,96.2,16,13
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,88,96.94333333333333,17,14
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,89,97.61666666666667,17,14
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,90,98.17,17,14
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,91,98.63333333333334,17,14
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,92,99.01333333333334,18,15
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,93,99.31,18,15
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,94,99.53666666666668,18,15
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,95,99.69666666666667,18,15
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,96,99.80666666666667,19,16
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,97,99.86666666666667,19,16
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,98,99.9,19,16
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,99,99.9,19,16
CL,19;00-19;11,19anni;0mesi-19anni;11mesi,228,239,234,12.166666666666666,100,99.9,19,16
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,0,0.19333333333333333,1,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,1,0.4266666666666667,1,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,2,0.72,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,3,1.0433333333333332,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,4,1.4033333333333333,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,5,1.7866666666666666,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,6,2.1933333333333334,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,7,2.6266666666666665,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,8,3.08,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,9,3.5566666666666666,2,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,10,4.046666666666667,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,11,4.556666666666667,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,12,5.09,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,13,5.64,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,14,6.2,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,15,6.786666666666667,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,16,7.383333333333334,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,17,8.006666666666668,3,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,18,8.633333333333333,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,19,9.283333333333333,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,20,9.946666666666667,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,21,10.636666666666667,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,22,11.33,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,23,12.04,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,24,12.776666666666667,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,25,13.526666666666667,4,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,26,14.293333333333333,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,27,15.08,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,28,15.870000000000001,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,29,16.7,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,30,17.536666666666665,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,31,18.393333333333334,5,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,32,19.266666666666666,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,33,20.16,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,34,21.076666666666664,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,35,22.023333333333333,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,36,22.97,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,37,23.96,6,1
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,38,24.97,7,2
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,39,26.006666666666668,7,2
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,40,27.05,7,2
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,41,28.133333333333333,7,2
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,42,29.233333333333334,7,2
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,43,30.353333333333335,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,44,31.513333333333332,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,45,32.696666666666665,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,46,33.906666666666666,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,47,35.14,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,48,36.42333333333333,8,3
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,49,37.70666666666667,9,4
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,50,39.03666666666667,9,4
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,51,40.4,9,4
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,52,41.79666666666667,9,4
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,53,43.22,9,4
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,54,44.67666666666667,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,55,46.153333333333336,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,56,47.67666666666667,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,57,49.223333333333336,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,58,50.82,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,59,52.43,10,6
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,60,54.07666666666667,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,61,55.733333333333334,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,62,57.43666666666667,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,63,59.14666666666667,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,64,60.88333333333333,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,65,62.656666666666666,11,7
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,66,64.44666666666667,12,8
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,67,66.23,12,8
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,68,68.02666666666667,12,8
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,69,69.83666666666667,12,8
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,70,71.63666666666667,13,9
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,71,73.42666666666666,13,9
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,72,75.21333333333334,13,9
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,73,76.98666666666666,13,9
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,74,78.72333333333333,13,9
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,75,80.44,14,10
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,76,82.11666666666667,14,10
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,77,83.74666666666667,14,10
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,78,85.32666666666667,14,10
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,79,86.85,14,10
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,80,88.31333333333333,15,12
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,81,89.69,15,12
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,82,91.01,15,12
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,83,92.22,15,12
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,84,93.36666666666667,16,13
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,85,94.41,16,13
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,86,95.36333333333333,16,13
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,87,96.2,16,13
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,88,96.94333333333333,17,14
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,89,97.61666666666667,17,14
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,90,98.17,17,14
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,91,98.63333333333334,17,14
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,92,99.01333333333334,18,15
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,93,99.31,18,15
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,94,99.53666666666668,18,15
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,95,99.69666666666667,18,15
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,96,99.80666666666667,19,17
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,97,99.86666666666667,19,17
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,98,99.9,19,17
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,99,99.9,19,17
CL,20;00-20;11,20anni;0mesi-20anni;11mesi,240,251,246,12.166666666666666,100,99.9,19,17
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,0,0.19333333333333333,1,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,1,0.4266666666666667,1,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,2,0.72,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,3,1.0433333333333332,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,4,1.4033333333333333,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,5,1.7866666666666666,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,6,2.1933333333333334,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,7,2.6266666666666665,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,8,3.08,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,9,3.5566666666666666,2,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,10,4.046666666666667,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,11,4.556666666666667,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,12,5.09,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,13,5.64,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,14,6.2,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,15,6.786666666666667,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,16,7.383333333333334,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,17,8.006666666666668,3,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,18,8.633333333333333,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,19,9.283333333333333,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,20,9.946666666666667,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,21,10.636666666666667,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,22,11.33,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,23,12.04,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,24,12.776666666666667,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,25,13.526666666666667,4,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,26,14.293333333333333,5,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,27,15.08,5,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,28,15.870000000000001,5,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,29,16.7,5,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,30,17.536666666666665,5,1
CL,21;00-21;11,21anni;0mesi-21anni;11mesi,252,263,258,12.166666666666666,31,18.393333333333334,5,1
