ID,age_y,SP_grezzo,RS_grezzo,CS_grezzo,MR_grezzo,RR_grezzo,QS_grezzo,MO_grezzo,RP_grezzo,MP_grezzo,SM_grezzo,PG_grezzo,CL_grezzo,SS_grezzo,CR_grezzo,DM_grezzo,age_m,age_band,SP_PP,RS_PP,CS_PP,MR_PP,RR_PP,QS_PP,MO_PP,RP_PP,MP_PP,SM_PP,PG_PP,CL_PP,SS_PP,CR_PP,DM_PP,age_group,qIC_sommaPP,qIC_SS,qIF_sommaPP,qIF_SS,qVS_sommaPP,qVS_SS,qML_sommaPP,qML_SS,qVE_sommaPP,qVE_SS,qAR_sommaPP,qAR_SS,QI_rapido_sommaPP,QI_rapido_SS,QI_totale_sommaPP,QI_totale_SS
431,10.3333333333333,23,16,3,11,13,14,19,12,10,21,9,71,86,20,2,124,10;00-10;05,12,13,5,9,12,12,11,13,9,12,10,13,16,15,6,11-16 anni,25,115,21,103,24,112,22,106,29,126,21,103,46,110,110,117
432,10.3333333333333,17,14,10,11,14,9,22,7,8,22,11,30,36,14,8,124,10;00-10;05,9,12,12,9,12,8,13,8,7,13,12,5,6,10,16,11-16 anni,21,103,21,103,21,103,25,115,11,74,26,119,42,103,91,101
433,10.3333333333333,30,13,11,13,15,13,21,13,14,10,8,58,76,14,4,124,10;00-10;05,16,11,12,11,13,11,12,14,13,7,10,10,14,10,9,11-16 anni,27,121,24,112,26,118,17,91,24,111,19,96,51,118,104,112
434,10.3333333333333,20,13,14,4,12,8,14,8,10,13,8,56,46,4,6,124,10;00-10;05,10,11,15,4,11,8,8,9,9,8,10,10,8,3,12,11-16 anni,21,103,15,85,17,91,18,94,18,94,15,84,36,93,74,86
435,10.3333333333333,14,8,11,10,8,6,18,8,5,9,6,32,36,8,4,124,10;00-10;05,7,7,12,9,8,6,11,9,5,6,9,6,6,6,9,11-16 anni,14,83,17,91,20,100,15,85,12,77,15,84,31,85,69,82
436,10.3333333333333,18,12,11,11,11,13,20,13,11,12,6,60,82,7,7,124,10;00-10;05,9,11,12,9,10,11,12,14,10,8,9,11,15,4,14,11-16 anni,20,100,19,97,26,118,17,91,26,117,18,93,39,98,88,98
437,10.3333333333333,12,11,8,8,12,7,21,10,5,16,6,42,45,16,1,124,10;00-10;05,6,9,10,7,11,7,12,11,5,10,9,7,8,11,4,11-16 anni,15,85,18,94,23,109,19,97,15,86,15,84,33,88,84,95
438,10.3333333333333,19,7,7,11,5,9,13,5,7,14,5,32,45,11,3,124,10;00-10;05,10,6,9,9,5,8,8,6,7,9,8,6,8,8,8,11-16 anni,16,88,14,82,14,82,17,91,14,83,16,87,30,83,67,80
439,10.4166666666667,24,12,12,11,3,9,16,12,11,24,3,71,89,14,6,125,10;00-10;05,13,11,13,9,4,8,9,13,10,13,6,13,17,10,12,11-16 anni,24,112,13,79,22,106,19,97,30,129,22,106,37,95,95,104
440,10.4166666666667,22,7,8,14,9,12,18,13,15,19,7,74,71,14,3,125,10;00-10;05,11,6,10,12,8,11,11,14,14,11,9,13,13,10,8,11-16 anni,17,91,20,100,25,115,20,100,26,117,18,93,37,95,96,105
441,10.4166666666667,17,10,8,12,12,14,19,7,12,21,11,59,74,15,6,125,10;00-10;05,9,8,10,10,11,12,11,8,11,12,12,10,13,11,12,11-16 anni,17,91,21,103,19,97,24,112,23,109,23,109,38,97,90,100
442,10.4166666666667,21,13,7,7,10,5,21,13,15,16,12,71,73,17,7,125,10;00-10;05,11,11,9,7,9,6,12,14,14,10,13,13,13,12,14,11-16 anni,22,106,16,88,26,118,23,109,26,117,26,119,38,97,99,108
443,10.5,25,15,12,16,12,12,15,10,11,22,12,45,68,18,4,126,10;06-10;11,14,12,12,13,12,11,10,11,10,12,14,9,13,12,10,11-16 anni,26,118,25,115,21,103,26,118,22,106,22,106,51,118,105,113
444,10.5,8,9,9,9,11,10,11,4,9,14,8,45,59,16,5,126,10;06-10;11,5,8,10,8,11,9,8,6,8,8,10,9,11,11,11,11-16 anni,13,80,19,97,14,82,18,94,20,100,22,106,32,87,74,86
445,10.5,12,5,7,15,7,9,10,4,8,14,7,35,41,18,3,126,10;06-10;11,7,6,9,12,7,8,6,6,7,8,9,6,8,12,9,11-16 anni,13,80,19,97,12,76,17,91,14,83,21,103,32,87,70,83
446,10.5,23,13,14,9,7,7,13,9,11,14,7,61,55,15,6,126,10;06-10;11,13,11,14,8,7,7,9,10,10,8,9,12,11,11,12,11-16 anni,24,112,15,85,19,97,17,91,23,109,23,109,39,98,89,99
447,10.5,17,13,8,12,12,17,12,9,6,11,9,76,60,6,5,126,10;06-10;11,10,11,10,10,12,13,8,10,6,6,10,15,12,6,11,11-16 anni,21,103,22,106,18,94,16,88,27,120,17,90,43,105,88,98
448,10.5,19,10,5,14,11,7,17,10,9,9,2,36,51,12,6,126,10;06-10;11,11,9,7,12,11,7,11,11,8,5,4,6,10,9,12,11-16 anni,20,100,23,109,22,106,9,67,16,88,21,103,43,105,85,96
449,10.5,16,11,2,4,9,12,14,6,8,22,11,49,59,15,4,126,10;06-10;11,9,10,5,5,8,11,9,8,7,12,12,10,11,11,10,11-16 anni,19,97,13,79,17,91,24,112,21,103,21,103,32,87,82,93
450,10.5,18,8,10,6,9,7,12,7,4,20,11,34,42,8,1,126,10;06-10;11,10,8,11,6,8,7,8,8,4,11,12,6,8,7,5,11-16 anni,18,94,14,82,16,88,23,109,14,83,12,74,32,87,72,85
451,10.5,18,11,6,12,12,13,16,6,13,18,5,60,83,15,6,126,10;06-10;11,10,10,8,10,12,11,10,8,12,10,7,12,17,11,12,11-16 anni,20,100,22,106,18,94,17,91,29,126,23,109,42,103,93,102
452,10.5,30,21,17,15,7,14,17,15,11,17,11,68,55,25,7,126,10;06-10;11,18,16,15,12,7,12,11,15,10,9,12,13,11,17,14,11-16 anni,34,141,19,97,26,118,21,103,24,111,31,134,53,122,118,124
453,10.5,19,13,10,9,13,7,13,11,17,25,13,54,50,13,3,126,10;06-10;11,11,11,11,8,13,7,9,12,16,13,15,11,10,10,9,11-16 anni,22,106,21,103,21,103,28,124,21,103,19,96,43,105,98,107
454,10.5,16,11,4,6,3,9,5,5,9,8,0,30,39,6,2,126,10;06-10;11,9,10,6,6,4,8,3,7,8,5,2,5,8,6,7,11-16 anni,19,97,10,71,10,71,7,61,13,80,13,77,29,82,55,70
455,10.5,5,5,2,10,5,3,8,4,8,12,3,17,20,13,1,126,10;06-10;11,3,6,5,9,5,5,5,6,7,7,5,3,5,10,5,11-16 anni,9,68,14,82,11,74,12,76,8,65,15,84,23,72,54,69
456,10.5833333333333,16,5,8,5,7,14,16,7,6,19,9,57,33,11,3,127,10;06-10;11,9,6,10,5,7,12,10,8,6,10,10,11,7,9,9,11-16 anni,15,85,12,76,18,94,20,100,18,94,18,93,27,78,75,87
457,10.5833333333333,13,8,12,17,12,20,18,9,13,22,10,58,71,10,3,127,10;06-10;11,7,8,12,14,12,16,12,10,12,12,11,11,14,8,9,11-16 anni,15,85,26,118,22,106,23,109,25,114,17,90,41,102,94,103
458,10.5833333333333,24,14,11,14,12,14,17,9,18,18,11,59,80,23,5,127,10;06-10;11,14,12,11,12,12,12,11,10,17,10,12,11,17,16,11,11-16 anni,26,118,24,112,21,103,22,106,28,123,27,122,50,117,108,115
459,10.5833333333333,13,5,7,8,6,3,9,5,7,11,6,48,70,14,3,127,10;06-10;11,7,6,9,7,6,5,5,7,7,6,8,9,13,10,9,11-16 anni,13,80,13,79,12,76,14,82,22,106,19,96,26,77,63,77
460,10.5833333333333,11,13,10,11,11,5,16,6,5,14,8,58,45,10,5,127,10;06-10;11,7,11,11,9,11,6,10,8,5,8,10,11,9,8,11,11-16 anni,18,94,20,100,18,94,18,94,20,100,19,96,38,97,83,94
461,10.6666666666667,21,18,16,15,17,15,20,16,14,31,10,74,82,14,5,128,10;06-10;11,12,14,15,12,16,13,13,16,13,17,11,14,17,10,11,11-16 anni,26,118,28,123,29,127,28,124,31,132,21,103,54,123,124,129
462,10.6666666666667,20,7,9,10,13,16,20,12,12,17,10,49,35,11,5,128,10;06-10;11,11,7,10,9,13,13,13,13,11,9,11,10,7,9,11,11-16 anni,18,94,22,106,26,118,20,100,17,91,20,100,40,100,94,103
463,10.6666666666667,16,10,5,12,11,6,13,11,7,14,6,32,51,12,1,128,10;06-10;11,9,9,7,10,11,6,9,12,7,8,8,6,10,9,5,11-16 anni,18,94,21,103,21,103,16,88,16,88,14,81,39,98,83,94
464,10.6666666666667,4,9,6,8,10,9,13,5,9,17,4,32,25,9,3,128,10;06-10;11,2,8,8,7,9,8,9,7,8,9,6,6,6,8,9,11-16 anni,10,71,16,88,16,88,15,85,12,77,17,90,26,77,65,79
465,10.6666666666667,21,16,13,13,11,16,17,9,15,24,15,53,64,26,7,128,10;06-10;11,12,12,13,11,11,13,11,10,14,12,18,10,12,18,14,11-16 anni,24,112,22,106,21,103,30,130,22,106,32,138,46,110,107,114
466,10.6666666666667,20,10,5,15,13,16,17,9,11,25,8,74,50,13,5,128,10;06-10;11,11,9,7,12,13,13,11,10,10,13,10,14,10,10,11,11-16 anni,20,100,25,115,21,103,23,109,24,111,21,103,45,108,103,111
467,10.6666666666667,12,15,9,11,14,12,17,15,15,23,4,54,46,19,6,128,10;06-10;11,7,12,10,9,13,11,11,15,14,12,6,11,9,13,12,11-16 anni,19,97,22,106,26,118,18,94,20,100,25,115,41,102,103,111
468,10.6666666666667,23,12,9,13,14,18,21,7,11,23,10,56,57,20,5,128,10;06-10;11,13,11,10,11,13,14,13,8,10,12,11,11,11,14,11,11-16 anni,24,112,24,112,21,103,23,109,22,106,25,115,48,113,106,113
469,10.6666666666667,19,3,6,11,14,9,19,2,8,15,10,54,43,12,2,128,10;06-10;11,11,5,8,9,13,8,12,4,7,8,11,11,8,9,7,11-16 anni,16,88,22,106,16,88,19,97,19,97,16,87,38,97,82,93
470,10.6666666666667,17,15,10,16,14,12,18,9,12,20,9,54,43,16,7,128,10;06-10;11,10,12,11,13,13,11,12,10,11,11,10,11,8,11,14,11-16 anni,22,106,26,118,22,106,21,103,19,97,25,115,48,113,103,111
471,10.75,18,15,6,16,13,6,20,11,13,17,11,70,71,22,8,129,10;06-10;11,10,12,8,13,13,6,13,12,12,9,12,14,14,15,16,11-16 anni,22,106,26,118,25,115,21,103,28,123,31,134,48,113,111,118
472,10.75,18,18,13,19,10,13,17,13,14,21,12,55,58,12,6,129,10;06-10;11,10,14,13,16,9,11,11,14,13,11,14,11,11,9,12,11-16 anni,24,112,25,115,25,115,25,115,22,106,21,103,49,115,105,113
473,10.75,22,8,13,15,8,6,13,7,8,18,10,41,45,21,2,129,10;06-10;11,12,8,13,12,8,6,9,8,7,10,11,7,9,14,7,11-16 anni,20,100,20,100,17,91,21,103,16,88,21,103,40,100,88,98
474,10.75,18,15,13,16,12,2,8,9,9,13,10,45,57,16,5,129,10;06-10;11,10,12,13,13,12,4,5,10,8,7,11,9,11,11,11,11-16 anni,22,106,25,115,15,85,18,94,20,100,22,106,47,112,89,99
475,10.75,17,9,5,13,5,7,11,7,14,8,7,28,27,12,5,129,10;06-10;11,10,8,7,11,5,7,8,8,13,5,9,5,6,9,11,11-16 anni,18,94,16,88,16,88,14,82,11,74,20,100,34,90,69,82
476,10.75,16,16,10,20,16,19,19,10,10,28,9,57,74,11,5,129,10;06-10;11,9,12,11,16,15,15,12,11,9,16,10,11,14,9,11,11-16 anni,21,103,31,132,23,109,26,118,25,114,20,100,52,120,111,118
477,10.75,12,10,9,10,8,12,22,8,11,25,5,59,50,22,3,129,10;06-10;11,7,9,10,9,8,11,14,9,10,13,7,11,10,15,9,11-16 anni,16,88,17,91,23,109,20,100,21,103,24,112,33,88,95,104
478,10.75,22,18,12,18,14,16,25,17,13,32,12,50,55,20,8,129,10;06-10;11,12,14,12,15,13,13,17,17,12,18,14,10,11,14,16,11-16 anni,26,118,28,123,34,141,32,136,21,103,30,131,54,123,130,134
479,10.75,15,5,4,3,2,8,8,5,5,10,10,37,32,12,3,129,10;06-10;11,9,6,6,3,2,8,5,7,5,6,11,6,7,9,9,11-16 anni,15,85,5,56,12,76,17,91,13,80,18,93,20,67,53,68
480,10.75,23,9,8,10,10,9,17,9,8,17,6,59,59,5,3,129,10;06-10;11,13,8,10,9,9,8,11,10,7,9,8,11,11,5,9,11-16 anni,21,103,18,94,21,103,17,91,22,106,14,81,39,98,85,96
481,10.8333333333333,14,13,8,12,11,10,10,5,11,17,9,51,38,11,4,130,10;06-10;11,8,11,10,10,11,9,6,7,10,9,10,10,8,9,10,11-16 anni,19,97,21,103,13,79,19,97,18,94,19,96,40,100,81,92
482,10.8333333333333,10,15,4,11,13,15,17,12,11,17,8,61,46,8,2,130,10;06-10;11,6,12,6,9,13,13,11,13,10,9,10,12,9,7,7,11-16 anni,18,94,22,106,24,112,19,97,21,103,14,81,40,100,92,102
483,10.8333333333333,16,6,9,11,10,12,16,6,13,22,8,49,75,15,4,130,10;06-10;11,9,6,10,9,9,11,10,8,12,12,10,10,14,11,10,11-16 anni,15,85,18,94,18,94,22,106,24,111,21,103,33,88,84,95
484,10.8333333333333,22,15,8,11,8,15,12,12,7,21,12,76,35,15,6,130,10;06-10;11,12,12,10,9,8,13,8,13,7,11,14,15,7,11,12,11-16 anni,24,112,17,91,21,103,25,115,22,106,23,109,41,102,99,108
485,10.8333333333333,23,18,9,17,12,8,17,11,8,17,10,43,25,16,5,130,10;06-10;11,13,14,10,14,12,8,11,12,7,9,11,9,6,11,11,11-16 anni,27,121,26,118,23,109,20,100,15,86,22,106,53,122,105,113
486,10.8333333333333,13,10,8,13,11,8,22,11,12,11,6,60,29,9,5,130,10;06-10;11,7,9,10,11,11,8,14,12,11,6,8,12,6,8,11,11-16 anni,16,88,22,106,26,118,14,82,18,94,19,96,38,97,90,100
487,10.8333333333333,21,19,16,14,14,15,14,9,15,21,13,52,56,10,5,130,10;06-10;11,12,15,15,12,13,13,9,10,14,11,15,10,11,8,11,11-16 anni,27,121,25,115,19,97,26,118,21,103,19,96,52,120,100,108
488,10.9166666666667,12,3,4,11,12,11,18,3,9,21,2,64,49,13,4,131,10;06-10;11,7,5,6,9,12,10,12,5,8,11,4,12,10,10,10,11-16 anni,12,77,21,103,17,91,15,85,22,106,20,100,33,88,83,94
489,10.9166666666667,29,18,20,15,14,18,22,9,11,27,11,82,67,18,7,131,10;06-10;11,17,14,18,12,13,14,14,10,10,15,12,16,13,12,14,11-16 anni,31,132,25,115,24,112,27,121,29,126,26,119,56,127,123,128
490,10.9166666666667,17,5,3,8,12,16,13,9,9,13,7,43,47,7,3,131,10;06-10;11,10,6,5,7,12,13,9,10,8,7,9,9,9,6,9,11-16 anni,16,88,19,97,19,97,16,88,18,94,15,84,35,92,76,88
491,10.9166666666667,18,7,4,6,7,6,13,9,10,9,7,50,45,8,5,131,10;06-10;11,10,7,6,6,7,6,9,10,9,5,9,10,9,7,11,11-16 anni,17,91,13,79,19,97,14,82,19,97,18,93,30,83,71,84
492,10.9166666666667,17,6,4,9,8,10,15,13,7,18,5,53,53,10,2,131,10;06-10;11,10,6,6,8,8,9,10,14,7,10,7,10,10,8,7,11-16 anni,16,88,16,88,24,112,17,91,20,100,15,84,32,87,84,95
493,10.9166666666667,14,9,5,11,10,7,14,6,10,8,3,77,58,6,2,131,10;06-10;11,8,8,7,9,9,7,9,8,9,5,5,15,11,6,7,11-16 anni,16,88,18,94,17,91,10,70,26,117,13,77,34,90,77,89
494,10.9166666666667,17,19,13,18,12,21,17,11,15,24,11,61,50,20,5,131,10;06-10;11,10,15,13,15,12,16,11,12,14,12,12,12,10,14,11,11-16 anni,25,115,27,120,23,109,24,112,22,106,25,115,52,120,113,119
495,10.9166666666667,23,18,16,11,10,9,26,11,16,20,6,31,54,20,4,131,10;06-10;11,13,14,15,9,9,8,17,12,15,11,8,5,10,14,10,11-16 anni,27,121,18,94,29,127,19,97,15,86,24,112,45,108,104,112
496,10.9166666666667,17,6,9,8,7,9,11,7,7,22,3,10,18,8,1,131,10;06-10;11,10,6,10,7,7,8,8,8,7,12,5,3,5,7,5,11-16 anni,16,88,14,82,16,88,17,91,8,65,12,74,30,83,68,81
497,10.9166666666667,16,9,7,15,4,13,24,14,15,15,6,58,47,7,0,131,10;06-10;11,9,8,9,12,4,11,16,15,14,8,8,11,9,6,4,11-16 anni,17,91,16,88,31,132,16,88,20,100,10,68,33,88,89,99
498,10.9166666666667,22,17,12,13,7,13,10,5,8,15,8,60,28,15,2,131,10;06-10;11,12,13,12,11,7,11,6,7,7,8,10,12,6,11,7,11-16 anni,25,115,18,94,13,79,18,94,18,94,18,93,43,105,87,97
499,11,25,13,7,17,13,12,12,6,13,26,11,57,62,11,4,132,11;00-11;05,13,10,8,13,12,11,6,7,12,13,12,10,11,8,8,11-16 anni,23,109,25,115,13,79,25,115,21,103,16,87,48,113,92,102
500,11,14,15,6,15,15,10,14,8,7,23,2,47,75,17,7,132,11;00-11;05,7,12,7,11,13,9,7,9,7,11,4,8,13,11,13,11-16 anni,19,97,24,112,16,88,15,85,21,103,24,112,43,105,89,99
501,11,15,19,16,18,16,15,22,5,13,25,11,70,67,16,5,132,11;00-11;05,8,15,15,14,14,13,12,6,12,13,12,13,12,10,10,11-16 anni,23,109,28,123,18,94,25,115,25,114,20,100,51,118,105,113
502,11,21,11,14,19,13,14,20,12,7,26,13,44,39,18,7,132,11;00-11;05,11,9,13,15,12,12,11,12,7,13,14,8,6,11,13,11-16 anni,20,100,27,120,23,109,27,121,14,83,24,112,47,112,102,110
503,11,10,17,10,15,9,13,27,13,12,12,5,62,57,12,5,132,11;00-11;05,5,13,11,11,9,11,15,13,11,5,7,11,10,8,10,11-16 anni,18,94,20,100,28,124,12,76,21,103,18,93,38,97,90,100
504,11,31,17,16,15,17,18,17,11,9,19,14,64,80,15,5,132,11;00-11;05,17,13,15,11,15,16,9,11,8,9,15,11,15,10,10,11-16 anni,30,129,26,118,20,100,24,112,26,117,20,100,56,127,106,113
505,11,20,16,10,11,8,8,21,11,11,22,11,60,68,7,6,132,11;00-11;05,10,12,11,7,9,8,11,11,10,11,12,11,12,5,11,11-16 anni,22,106,16,88,22,106,23,109,23,109,16,87,38,97,87,97
506,11,23,16,10,16,14,13,26,11,12,14,12,59,72,21,7,132,11;00-11;05,12,12,11,12,12,11,14,11,11,6,13,10,13,12,13,11-16 anni,24,112,24,112,25,115,19,97,23,109,25,115,48,113,101,109
507,11,28,14,13,16,15,11,23,13,13,18,4,59,83,25,6,132,11;00-11;05,15,11,13,12,13,10,12,13,12,9,6,10,15,15,11,11-16 anni,26,118,25,115,25,115,15,85,25,114,26,119,51,118,110,117
508,11.0833333333333,20,18,15,16,10,12,23,16,13,20,12,63,47,22,5,133,11;00-11;05,10,14,14,12,10,11,12,15,12,10,13,11,8,13,10,11-16 anni,24,112,22,106,27,121,23,109,19,97,23,109,46,110,107,114
509,11.0833333333333,19,15,5,10,4,12,19,11,9,18,9,22,52,21,5,133,11;00-11;05,10,12,6,7,5,11,10,11,8,9,10,4,9,12,10,11-16 anni,22,106,12,76,21,103,19,97,13,80,22,106,34,90,80,91
510,11.0833333333333,15,12,8,12,4,13,6,6,13,16,8,30,48,6,2,133,11;00-11;05,8,10,9,8,5,11,3,7,12,8,10,5,8,5,5,11-16 anni,18,94,13,79,10,71,18,94,13,80,10,68,31,85,59,74
511,11.0833333333333,26,17,16,14,10,9,22,15,16,29,13,68,67,24,7,133,11;00-11;05,14,13,15,11,10,8,12,14,14,15,14,12,12,14,13,11-16 anni,27,121,21,103,26,118,29,127,24,111,27,122,48,113,115,121
512,11.0833333333333,19,11,11,14,10,12,18,12,14,27,5,60,68,20,7,133,11;00-11;05,10,9,11,11,10,11,10,12,13,14,7,11,12,12,13,11-16 anni,19,97,21,103,22,106,21,103,23,109,25,115,40,100,99,108
513,11.0833333333333,28,17,12,20,17,15,26,13,15,25,12,77,72,20,7,133,11;00-11;05,15,13,12,15,15,13,14,13,13,13,13,14,13,12,13,11-16 anni,28,123,30,129,27,121,26,118,27,120,25,115,58,130,124,129
514,11.0833333333333,23,15,11,16,13,11,20,9,16,24,7,79,76,20,5,133,11;00-11;05,12,12,11,12,12,10,11,9,14,11,9,14,14,12,10,11-16 anni,24,112,24,112,20,100,20,100,28,123,22,106,48,113,105,113
515,11.0833333333333,25,15,12,13,12,6,26,7,12,23,6,59,71,22,6,133,11;00-11;05,13,12,12,10,12,6,14,8,11,11,8,10,13,13,11,11-16 anni,25,115,22,106,22,106,19,97,23,109,24,112,47,112,103,111
516,11.0833333333333,18,14,8,13,5,7,10,2,2,11,3,41,39,9,3,133,11;00-11;05,9,11,9,10,6,7,5,3,2,4,5,7,6,7,7,11-16 anni,20,100,16,88,8,65,9,67,13,80,14,81,36,93,62,76
517,11.1666666666667,9,10,4,9,4,6,11,4,4,16,3,33,42,12,6,134,11;00-11;05,5,7,6,6,5,6,6,5,4,8,5,6,6,8,11,11-16 anni,12,77,11,73,11,74,13,79,12,77,19,96,23,72,56,71
518,11.1666666666667,14,7,4,2,2,5,11,10,7,14,2,52,61,7,3,134,11;00-11;05,7,5,6,2,5,5,6,10,7,6,4,9,11,5,7,11-16 anni,12,77,7,62,16,88,10,70,20,100,12,74,19,65,55,70
519,11.1666666666667,18,13,2,7,10,7,17,14,10,20,5,69,57,19,4,134,11;00-11;05,9,10,4,5,10,7,9,14,9,10,7,12,10,12,8,11-16 anni,19,97,15,85,23,109,17,91,22,106,20,100,34,90,91,101
520,11.1666666666667,26,13,12,19,12,12,17,18,14,25,11,70,76,17,6,134,11;00-11;05,14,10,12,15,12,11,9,17,13,13,12,13,14,11,11,11-16 anni,24,112,27,120,26,118,25,115,27,120,22,106,51,118,114,120
521,11.1666666666667,18,16,13,12,8,14,22,8,10,20,9,32,30,13,5,134,11;00-11;05,9,12,13,8,9,12,12,9,9,10,10,6,4,9,10,11-16 anni,21,103,17,91,21,103,20,100,10,71,19,96,38,97,84,95
522,11.1666666666667,13,8,12,13,7,8,12,11,10,14,8,82,70,20,8,134,11;00-11;05,6,6,12,10,8,8,6,11,9,6,10,15,12,12,15,11-16 anni,12,77,18,94,17,91,16,88,27,120,27,122,30,83,80,91
523,11.1666666666667,11,3,3,8,2,6,14,9,10,20,5,50,46,16,7,134,11;00-11;05,6,2,5,5,5,6,7,9,9,10,7,9,8,10,13,11-16 anni,8,65,10,71,16,88,17,91,17,91,23,109,18,63,63,77
524,11.1666666666667,16,12,5,16,11,13,19,10,12,22,8,55,78,11,4,134,11;00-11;05,8,10,6,12,11,11,10,10,11,11,10,10,14,8,8,11-16 anni,18,94,23,109,20,100,21,103,24,111,16,87,41,102,90,100
525,11.25,15,14,8,6,5,13,20,9,9,10,3,25,50,10,5,135,11;00-11;05,8,11,9,4,6,11,11,9,8,4,5,4,9,7,10,11-16 anni,19,97,10,71,20,100,9,67,13,80,17,90,29,82,64,78
526,11.25,15,8,12,16,9,13,15,11,12,20,10,50,57,23,6,135,11;00-11;05,8,6,12,12,9,11,8,11,11,10,11,9,10,14,11,11-16 anni,14,83,21,103,19,97,21,103,19,97,25,115,35,92,87,97
527,11.25,19,17,7,11,9,17,14,8,8,18,6,45,42,12,7,135,11;00-11;05,10,13,8,7,9,14,7,9,7,9,8,8,6,8,13,11-16 anni,23,109,16,88,16,88,17,91,14,83,21,103,39,98,80,91
528,11.25,23,11,5,11,10,6,17,10,10,16,6,44,25,7,5,135,11;00-11;05,12,9,6,7,10,6,9,10,9,8,8,8,4,5,10,11-16 anni,21,103,17,91,19,97,16,88,12,77,15,84,38,97,78,90
529,11.25,29,17,15,16,16,13,24,13,16,24,14,80,73,17,2,135,11;00-11;05,15,13,14,12,14,11,13,13,14,11,15,15,13,11,5,11-16 anni,28,123,26,118,26,118,26,118,28,123,16,87,54,123,117,123
530,11.25,16,13,9,16,8,9,17,4,11,26,10,40,35,15,3,135,11;00-11;05,8,10,10,12,9,8,9,5,10,13,11,7,5,10,7,11-16 anni,18,94,21,103,14,82,24,112,12,77,17,90,39,98,83,94
531,11.25,19,6,7,8,4,3,15,12,15,15,3,38,38,15,1,135,11;00-11;05,10,4,8,5,5,4,8,12,13,6,5,7,6,10,3,11-16 anni,14,83,10,71,20,100,11,73,13,80,13,77,24,73,67,80
532,11.25,17,6,3,14,18,20,23,8,13,26,8,67,58,17,5,135,11;00-11;05,9,4,5,11,16,18,12,9,12,13,10,12,10,11,10,11-16 anni,13,80,27,120,21,103,23,109,22,106,21,103,40,100,97,106
533,11.25,18,19,9,13,13,13,24,8,12,19,15,68,63,17,4,135,11;00-11;05,9,15,10,10,12,11,13,9,11,9,17,12,11,11,8,11-16 anni,24,112,22,106,22,106,26,118,23,109,19,96,46,110,100,108
534,11.3333333333333,21,19,10,13,12,15,22,9,13,26,7,48,60,13,4,136,11;00-11;05,11,15,11,10,12,13,12,9,12,13,9,8,11,9,8,11-16 anni,26,118,22,106,21,103,22,106,19,97,17,90,48,113,99,108
535,11.3333333333333,9,11,8,12,5,8,13,3,6,20,13,53,51,8,2,136,11;00-11;05,5,9,9,8,6,8,7,4,6,10,14,9,9,6,5,11-16 anni,14,83,14,82,11,74,24,112,18,94,11,71,28,80,64,78
536,11.3333333333333,26,17,12,16,16,13,15,8,9,27,12,71,52,21,7,136,11;00-11;05,14,13,12,12,14,11,8,9,8,14,13,13,9,12,13,11-16 anni,27,121,26,118,17,91,27,121,22,106,25,115,53,122,109,116
537,11.3333333333333,18,9,7,20,10,5,12,9,5,17,9,69,44,10,5,136,11;00-11;05,9,6,8,15,10,5,6,9,5,8,10,12,8,7,10,11-16 anni,15,85,25,115,15,85,18,94,20,100,17,90,40,100,82,93
538,11.3333333333333,22,8,6,9,6,11,22,10,14,17,8,72,48,10,4,136,11;00-11;05,11,6,7,6,7,10,12,10,13,8,10,13,8,7,8,11-16 anni,17,91,13,79,22,106,18,94,21,103,15,84,30,83,80,91
539,11.4166666666667,16,13,6,9,9,14,17,6,14,17,7,41,43,16,1,137,11;00-11;05,8,10,7,6,9,12,9,7,13,8,9,7,6,10,3,11-16 anni,18,94,15,85,16,88,17,91,13,80,13,77,33,88,74,86
540,11.4166666666667,27,11,16,19,11,13,23,13,15,31,9,72,65,19,7,137,11;00-11;05,14,9,15,15,11,11,12,13,13,17,10,13,11,12,13,11-16 anni,23,109,26,118,25,115,27,121,24,111,25,115,49,115,116,122
541,11.4166666666667,28,17,14,14,10,14,25,9,17,11,9,76,68,25,8,137,11;00-11;05,15,13,13,11,10,12,14,9,15,4,10,14,12,15,15,11-16 anni,28,123,21,103,23,109,14,82,26,117,30,131,49,115,105,113
542,11.4166666666667,22,8,12,17,14,11,14,8,10,27,10,60,40,14,5,137,11;00-11;05,11,6,12,13,12,10,7,9,9,14,11,11,6,9,10,11-16 anni,17,91,25,115,16,88,25,115,17,91,19,96,42,103,92,102
543,11.4166666666667,17,11,11,16,9,13,26,8,15,17,9,59,57,13,2,137,11;00-11;05,9,9,11,12,9,11,14,9,13,8,10,10,10,9,5,11-16 anni,18,94,21,103,23,109,18,94,20,100,14,81,39,98,89,99
544,11.4166666666667,16,9,5,14,6,11,11,9,10,20,12,82,68,21,4,137,11;00-11;05,8,6,6,11,7,10,6,9,9,10,13,15,12,12,8,11-16 anni,14,83,18,94,15,85,23,109,27,120,20,100,32,87,84,95
545,11.4166666666667,17,19,11,16,8,10,26,13,11,21,9,78,82,24,6,137,11;00-11;05,9,15,11,12,9,9,14,13,10,10,10,14,15,14,11,11-16 anni,24,112,21,103,27,121,20,100,29,126,25,115,45,108,110,117
546,11.4166666666667,18,15,9,14,12,6,24,8,13,22,9,61,52,21,5,137,11;00-11;05,9,12,10,11,12,6,13,9,12,11,10,11,9,12,10,11-16 anni,21,103,23,109,22,106,21,103,20,100,22,106,44,107,100,108
